pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,st_teff,st_rad,st_mass,P_NAME,P_HABITABLE,P_ESI,P_HABZONE_CON,P_HABZONE_OPT,P_TEMP_SURF,P_TYPE
Kepler-755 b,1.76,3.75,1331.0,0.02156,5043.0,0.77,0.82,Kepler-755 b,0,0.26836095,0,0,1511.7105,Superterran
Kepler-793 b,1.37,2.45,1177.0,0.0491,5745.0,0.97,0.98,Kepler-793 b,0,0.28693786,0,0,1383.1993,Terran
Kepler-757 b,1.36,2.42,1734.0,0.019,6014.0,1.13,1.08,Kepler-757 b,0,0.28506272,0,0,2288.4884,Terran
Kepler-759 b,2.27,5.77,533.0,0.2329,5860.0,1.04,1.04,Kepler-759 b,0,0.30039597,0,0,617.43434,Superterran
Kepler-790 b,2.18,5.39,634.0,0.101,5208.0,0.8,0.84,Kepler-790 b,0,0.28062171,0,0,709.19364,Superterran
Kepler-787 b,1.28,2.18,1115.0,0.0159,4248.0,0.62,0.65,Kepler-787 b,0,0.29036194,0,0,1362.9407,Terran
Kepler-484 b,2.28,5.82,766.0,0.09036,5668.0,0.87,0.96,Kepler-484 b,0,0.2552133,0,0,889.24517,Superterran
Kepler-768 b,1.79,3.86,618.0,0.092,5108.0,0.78,0.82,Kepler-768 b,0,0.29789583,0,0,725.32326,Superterran
Kepler-810 b,1.93,4.38,1105.0,0.055,5803.0,1.04,1.03,Kepler-810 b,0,0.26250227,0,0,1204.3263,Superterran
Kepler-307 c,2.2,3.64,739.0,0.10896,5367.0,0.814,0.907,Kepler-307 c,0,0.26447744,0,0,820.61584,Superterran
Kepler-806 b,1.14,1.55,1089.0,0.07684,5770.0,1.16,0.99,Kepler-806 b,0,0.29460112,0,0,1315.6151,Terran
Kepler-831 b,1.27,2.15,992.0,0.05984,5732.0,0.97,0.99,Kepler-831 b,0,0.29285825,0,0,1179.6872,Terran
Kepler-779 b,0.92,0.721,425.0,0.0533,3804.0,0.44,0.46,Kepler-779 b,0,0.35788008,0,0,612.4377,Terran
Kepler-830 b,1.7,3.53,907.0,0.1033,6037.0,1.11,1.07,Kepler-830 b,0,0.27933885,0,0,986.56422,Superterran
Kepler-829 b,2.11,5.1,857.0,0.0678,5698.0,0.97,0.98,Kepler-829 b,0,0.25476271,0,0,1130.6044,Superterran
Kepler-477 b,2.07,4.94,649.0,0.0911,5240.0,0.79,0.87,Kepler-477 b,0,0.27672114,0,0,769.42507,Superterran
Kepler-499 b,2.17,5.35,844.0,0.0598,5312.0,0.83,0.87,Kepler-499 b,0,0.25521933,0,0,1001.9013,Superterran
Kepler-745 b,2.16,5.31,931.0,0.0915,5849.0,1.04,1.04,Kepler-745 b,0,0.25141366,0,0,1180.905,Superterran
Kepler-848 b,1.7,3.53,1086.0,0.07586,5695.0,1.2,1.01,Kepler-848 b,0,0.27132033,0,0,1509.2434,Superterran
Kepler-794 b,2.11,5.1,952.0,0.10036,5839.0,1.38,1.19,Kepler-794 b,0,0.2536468,0,0,1196.0398,Superterran
Kepler-796 b,1.3,2.24,1109.0,0.07317,5475.0,1.09,0.93,Kepler-796 b,0,0.28854807,0,0,1554.1629,Terran
TOI-451 b,1.84,4.7,1474.0,0.0274,5490.0,0.85,0.93,TOI-451 b,0,0.26079353,0,0,1533.8479,Superterran
Kepler-753 b,1.91,4.31,641.0,0.054,4346.0,0.65,0.68,Kepler-753 b,0,0.28731033,0,0,752.45172,Superterran
Kepler-846 b,2.48,6.71,624.0,0.1399,5579.0,0.91,0.94,Kepler-846 b,0,0.27206583,0,0,678.83881,Superterran
Kepler-845 b,2.04,4.82,1361.0,0.01668,4913.0,0.75,0.79,Kepler-845 b,0,0.25421472,0,0,1557.5825,Superterran
Kepler-771 b,1.82,3.97,890.0,0.0843,5906.0,1.05,1.03,Kepler-771 b,0,0.26785268,0,0,1215.5189,Superterran
Kepler-773 b,1.43,2.63,1160.0,0.04682,5850.0,1.01,1.04,Kepler-773 b,0,0.28437506,0,0,1401.6081,Terran
Kepler-844 b,1.68,3.46,713.0,0.0298,4128.0,0.57,0.59,Kepler-844 b,0,0.28055593,0,0,980.77049,Superterran
Kepler-842 b,1.6,3.19,1252.0,0.0204,4848.0,0.73,0.78,Kepler-842 b,0,0.27665194,0,0,1416.1538,Terran
Kepler-770 b,2.3,5.9,1171.0,0.1694,5598.0,0.92,0.94,Kepler-770 b,0,0.27241083,0,0,721.05571,Superterran
Kepler-744 b,1.62,3.26,750.0,0.09735,5594.0,0.93,0.94,Kepler-744 b,0,0.29560327,0,0,803.43528,Superterran
Kepler-765 b,2.43,6.48,641.0,0.1754,5901.0,1.06,1.05,Kepler-765 b,0,0.26188452,0,0,747.15503,Superterran
Kepler-834 b,2.02,4.74,378.0,0.0862,4554.0,0.66,0.7,Kepler-834 b,0,0.30656741,0,0,638.1487,Superterran
Kepler-832 b,2.06,4.9,965.0,0.075,5596.0,0.9,0.92,Kepler-832 b,0,0.25803369,0,0,1093.6916,Superterran
Kepler-1017 b,1.99,4.62,831.0,0.07196,5473.0,0.87,0.93,Kepler-1017 b,0,0.26465156,0,0,989.70774,Superterran
Kepler-983 b,2.36,6.17,485.0,0.3148,6052.0,1.08,1.13,Kepler-983 b,0,0.32221188,0,0,558.9953,Superterran
Kepler-913 b,2.06,4.9,1129.0,0.1009,4687.0,0.61,0.63,Kepler-913 b,0,0.27716055,0,0,769.98087,Superterran
Kepler-910 b,0.82,0.477,1752.0,0.03752,6230.0,1.5,1.26,Kepler-910 b,0,0.29010154,0,0,1956.1126,Terran
Kepler-964 b,2.12,5.14,652.0,0.1073,5427.0,0.84,0.93,Kepler-964 b,0,0.2783817,0,0,739.87591,Superterran
Kepler-866 b,1.63,3.29,996.0,0.0331,4751.0,0.71,0.75,Kepler-866 b,0,0.28048371,0,0,1053.8081,Superterran
Kepler-915 b,1.5,2.86,1319.0,0.05655,6173.0,1.38,1.21,Kepler-915 b,0,0.2802739,0,0,1618.1445,Terran
Kepler-914 b,1.38,2.48,1192.0,0.05454,5877.0,1.15,1.1,Kepler-914 b,0,0.28628389,0,0,1420.2869,Terran
Kepler-923 b,1.38,2.48,1104.0,0.07592,5988.0,1.26,1.11,Kepler-923 b,0,0.28724527,0,0,1303.2343,Terran
Kepler-916 b,1.76,3.75,503.0,0.1885,5248.0,0.81,0.85,Kepler-916 b,0,0.35222904,0,0,564.63766,Superterran
Kepler-1029 b,1.26,2.13,790.0,0.047,5030.0,0.77,0.82,Kepler-1029 b,0,0.30104732,0,0,928.70245,Terran
Kepler-958 b,2.06,4.9,749.0,0.08631,5421.0,0.86,0.91,Kepler-958 b,0,0.26995651,0,0,837.92611,Superterran
Kepler-861 b,2.28,5.82,966.0,0.0463,5047.0,0.78,0.82,Kepler-861 b,0,0.24845815,0,0,1045.6468,Superterran
Kepler-862 b,2.21,5.52,1097.0,0.039,5333.0,0.84,0.88,Kepler-862 b,0,0.2468711,0,0,1372.9136,Superterran
Kepler-927 b,1.72,3.61,906.0,0.0866,5743.0,0.99,0.99,Kepler-927 b,0,0.28091685,0,0,930.3933,Superterran
Kepler-962 b,1.97,4.54,689.0,0.09874,5478.0,0.86,0.93,Kepler-962 b,0,0.27942468,0,0,789.18345,Superterran
Kepler-930 b,2.13,5.18,561.0,0.34593,6335.0,1.4,1.25,Kepler-930 b,0,0.31186634,0,0,606.66385,Superterran
Kepler-929 b,1.11,1.41,2362.0,0.01982,5869.0,1.02,1.01,Kepler-929 b,0,0.29211307,0,0,2707.2285,Terran
Kepler-932 b,1.37,2.45,1276.0,0.02876,5331.0,0.84,0.87,Kepler-932 b,0,0.28660712,0,0,1430.9466,Terran
Kepler-931 b,1.33,2.33,744.0,0.0719,5241.0,0.81,0.86,Kepler-931 b,0,0.30185273,0,0,877.12416,Terran
Kepler-1006 b,1.54,2.99,791.0,0.1464,5328.0,0.74,0.78,Kepler-1006 b,0,0.34758513,0,0,597.24838,Terran
Kepler-895 b,1.54,2.99,771.0,0.0328,4315.0,0.61,0.65,Kepler-895 b,0,0.28763843,0,0,971.60245,Terran
Kepler-507 b,1.3,5.69692195,1407.0,0.04781,6113.0,1.32,1.16,Kepler-507 b,0,0.28841402,0,0,1587.5917,Terran
Kepler-1027 b,0.89,0.64,1268.0,0.02911,5436.0,0.82,0.91,Kepler-1027 b,0,0.29289352,0,0,1685.6388,Terran
Kepler-982 b,2.25,5.69,955.0,0.1277,6139.0,1.29,1.16,Kepler-982 b,0,0.24913922,0,0,1074.5148,Superterran
Kepler-897 b,2.39,6.3,855.0,0.077,5839.0,1.04,1.03,Kepler-897 b,0,0.23974369,0,0,1223.7146,Superterran
Kepler-898 b,1.49,2.83,616.0,0.0545,4223.0,0.62,0.65,Kepler-898 b,0,0.30953986,0,0,744.693,Terran
Kepler-938 b,2.22,5.56,544.0,0.2689,5533.0,0.89,0.92,Kepler-938 b,0,0.37078555,0,0,501.91494,Superterran
Kepler-986 b,2.36,6.17,465.0,0.29131,5642.0,0.98,0.96,Kepler-986 b,0,0.33842833,0,0,532.99236,Superterran
Kepler-960 b,2.29,5.86,1391.0,0.03807,4755.0,0.72,0.77,Kepler-960 b,0,0.25000568,0,0,984.40849,Superterran
Kepler-1002 b,1.71,3.57,1453.0,0.0564,6144.0,1.57,1.22,Kepler-1002 b,0,0.27039951,0,0,1616.3521,Superterran
Kepler-889 b,1.09,1.32,1328.0,0.04975,5961.0,1.25,1.14,Kepler-889 b,0,0.29365244,0,0,1616.9365,Terran
Kepler-903 b,2.01,4.7,842.0,0.09081,5682.0,0.97,0.98,Kepler-903 b,0,0.25888824,0,0,1178.6148,Superterran
Kepler-904 b,1.77,3.78,1332.0,0.0417,6160.0,1.25,1.16,Kepler-904 b,0,0.26774158,0,0,1539.4213,Superterran
Kepler-918 b,1.74,3.68,1052.0,0.0569,6028.0,1.14,1.11,Kepler-918 b,0,0.27214989,0,0,1193.6291,Superterran
Kepler-920 b,2.42,6.44,907.0,0.065,5403.0,0.85,0.89,Kepler-920 b,0,0.24271309,0,0,1015.591,Superterran
Kepler-886 b,1.52,2.92,1111.0,0.06428,6098.0,1.16,1.1,Kepler-886 b,0,0.28361631,0,0,1138.6444,Terran
Kepler-885 b,2.5,6.8,830.0,0.14403,6187.0,1.35,1.21,Kepler-885 b,0,0.24080321,0,0,966.50479,Superterran
Kepler-906 b,2.11,5.1,537.0,0.22363,6035.0,1.02,1.06,Kepler-906 b,0,0.30579039,0,0,625.98158,Superterran
Kepler-466 c,1.25,2.1,1206.0,0.04658,5927.0,1.05,1.04,Kepler-466 c,0,0.29207888,0,0,1283.6572,Terran
Kepler-946 b,1.93,4.38,857.0,0.1002,5665.0,0.93,0.94,Kepler-946 b,0,0.2679895,0,0,981.72909,Superterran
Kepler-1014 b,2.39,6.3,614.0,0.121,5388.0,0.84,0.88,Kepler-1014 b,0,0.27591201,0,0,681.21286,Superterran
Kepler-884 b,1.23,2.04,964.0,0.06116,5715.0,0.94,1.0,Kepler-884 b,0,0.30024214,0,0,963.34163,Terran
Kepler-529 c,2.0,4.66,891.0,0.1075,6087.0,1.14,1.07,Kepler-529 c,0,0.26419471,0,0,988.48774,Superterran
Kepler-942 b,2.13,5.18,379.0,0.22737,4861.0,0.75,0.81,Kepler-942 b,0,0.46657591,0,0,428.54902,Superterran
Kepler-1010 b,2.32,5.99,477.0,0.193,5253.0,0.82,0.86,Kepler-1010 b,0,0.35274053,0,0,516.59104,Superterran
Kepler-882 b,1.23,2.04,903.0,0.04741,5476.0,0.87,0.9,Kepler-882 b,0,0.29443949,0,0,1160.2521,Terran
Kepler-255 d,1.32,2.3,1710.0,0.0192,5431.0,0.86,0.9,Kepler-255 d,0,0.28698522,0,0,1868.6368,Terran
Kepler-758 c,1.69,3.5,1372.0,0.05768,6228.0,1.42,1.16,Kepler-758 c,0,0.27112184,0,0,1700.912,Superterran
Kepler-1034 b,2.26,5.73,675.0,0.0965,5198.0,0.8,0.83,Kepler-1034 b,0,0.27471652,0,0,719.30299,Superterran
Kepler-1013 b,2.15,5.27,766.0,0.137,4954.0,0.76,0.81,Kepler-1013 b,0,0.32622372,0,0,572.5524,Superterran
Kepler-760 c,1.48,2.79,1139.0,0.03489,5322.0,0.85,0.89,Kepler-760 c,0,0.28269785,0,0,1341.8483,Terran
Kepler-271 c,0.95,0.809,850.0,0.06993,5555.0,0.87,0.9,Kepler-271 c,0,0.3050268,0,0,938.65709,Terran
Kepler-967 b,2.35,6.12,638.0,0.1027,5178.0,0.8,0.84,Kepler-967 b,0,0.3055866,0,0,593.80014,Superterran
Kepler-876 b,1.43,2.63,923.0,0.0549,5060.0,0.77,0.81,Kepler-876 b,0,0.29098672,0,0,1010.7398,Terran
Kepler-732 c,1.27,2.15,893.0,0.0143,3631.0,0.46,0.49,Kepler-732 c,0,0.29468546,0,0,1090.2033,Terran
Kepler-1060 b,2.38,6.26,484.0,0.2495,5797.0,0.99,0.99,Kepler-1060 b,0,0.30130721,0,0,600.33028,Superterran
Kepler-1008 b,1.28,2.18,627.0,0.09755,5066.0,0.78,0.81,Kepler-1008 b,0,0.32720794,0,0,696.76329,Terran
Kepler-1055 b,1.23,2.04,1304.0,0.0335,5723.0,0.94,0.98,Kepler-1055 b,0,0.2913059,0,0,1452.1502,Terran
Kepler-872 b,1.99,4.62,1230.0,0.0362,5902.0,1.08,1.05,Kepler-872 b,0,0.25759844,0,0,1390.1806,Superterran
Kepler-1071 b,2.38,6.26,814.0,0.0629,5215.0,0.81,0.86,Kepler-1071 b,0,0.24631891,0,0,968.80855,Superterran
Kepler-1139 b,1.19,1.81,1693.0,0.01664,5550.0,0.91,0.94,Kepler-1139 b,0,0.29100904,0,0,1880.1113,Terran
Kepler-1180 b,1.99,4.62,765.0,0.1246,6077.0,1.14,1.09,Kepler-1180 b,0,0.26306851,0,0,1036.1354,Superterran
Kepler-1141 b,0.82,0.477,1471.0,0.03496,5791.0,1.07,1.01,Kepler-1141 b,0,0.29061471,0,0,1693.425,Terran
Kepler-1192 b,2.36,6.17,600.0,0.1693,5438.0,0.83,0.86,Kepler-1192 b,0,0.28547793,0,0,649.52675,Superterran
Kepler-1028 b,1.33,2.33,1217.0,0.0354,5522.0,0.87,0.9,Kepler-1028 b,0,0.28891416,0,0,1327.926,Terran
Kepler-1072 b,1.58,3.12,1849.0,0.02742,6199.0,1.32,1.2,Kepler-1072 b,0,0.27567633,0,0,2164.2099,Terran
Kepler-1194 b,1.51,2.89,676.0,0.1212,5590.0,0.92,0.94,Kepler-1194 b,0,0.30516993,0,0,768.1114,Terran
Kepler-1197 b,1.25,2.1,1011.0,0.02869,4708.0,0.72,0.78,Kepler-1197 b,0,0.29373927,0,0,1165.5537,Terran
Kepler-1146 b,1.23,2.04,1019.0,0.0325,4692.0,0.7,0.74,Kepler-1146 b,0,0.29562788,0,0,1102.7672,Terran
Kepler-1144 b,1.99,4.62,811.0,0.1291,5753.0,0.96,0.98,Kepler-1144 b,0,0.27449752,0,0,826.91791,Superterran
Kepler-1079 b,1.63,3.29,887.0,0.1092,5758.0,1.36,1.08,Kepler-1079 b,0,0.28177829,0,0,1012.8945,Superterran
Kepler-1066 b,2.36,6.17,1290.0,0.0298,5762.0,0.98,0.98,Kepler-1066 b,0,0.23897804,0,0,1491.3855,Superterran
Kepler-1198 b,1.47,2.76,830.0,0.0732,5517.0,0.9,0.93,Kepler-1198 b,0,0.29278687,0,0,930.4006,Terran
Kepler-1199 b,1.15,1.6,931.0,0.11309,5889.0,1.17,0.94,Kepler-1199 b,0,0.30324187,0,0,943.95063,Terran
Kepler-968 b,2.0,4.66,745.0,0.0389,4598.0,0.7,0.76,Kepler-968 b,0,0.26629495,0,0,940.15773,Superterran
Kepler-1047 b,2.09,5.02,503.0,0.29871,5754.0,1.13,1.08,Kepler-1047 b,0,0.29206196,0,0,677.36964,Superterran
Kepler-1148 b,1.69,3.5,1397.0,0.0188,5054.0,0.77,0.81,Kepler-1148 b,0,0.27164394,0,0,1545.5982,Superterran
Kepler-1081 b,1.01,1.01,972.0,0.04662,5345.0,0.84,0.88,Kepler-1081 b,0,0.29907002,0,0,1117.4615,Terran
Kepler-1062 b,1.76,3.75,583.0,0.0748,4597.0,0.7,0.75,Kepler-1062 b,0,0.30222624,0,0,710.35382,Superterran
Kepler-1063 b,1.49,2.83,931.0,0.1176,5945.0,1.14,1.09,Kepler-1063 b,0,0.29229905,0,0,923.04284,Terran
Kepler-1064 b,1.55,3.02,570.0,0.1183,5153.0,0.79,0.85,Kepler-1064 b,0,0.32360787,0,0,664.02304,Terran
Kepler-1084 b,1.11,1.41,1737.0,0.0324,6113.0,1.28,1.12,Kepler-1084 b,0,0.29276047,0,0,1848.8557,Terran
Kepler-1087 b,0.61,0.165,2161.0,0.01554,5589.0,0.94,0.96,Kepler-1087 b,0,0.27281934,0,0,2236.3752,Subterran
Kepler-1207 b,1.62,3.26,802.0,0.1156,5909.0,1.06,1.06,Kepler-1207 b,0,0.2775831,0,0,1221.6495,Superterran
Kepler-1209 b,1.51,2.89,755.0,0.17515,6210.0,1.38,1.23,Kepler-1209 b,0,0.29852039,0,0,826.11264,Terran
Kepler-1114 b,1.35,2.39,631.0,0.11056,5374.0,0.83,0.87,Kepler-1114 b,0,0.3176512,0,0,732.12413,Terran
Kepler-1115 b,1.7,3.53,1381.0,0.2134,8480.0,1.73,1.6,Kepler-1115 b,0,0.2729797,0,0,1281.8237,Superterran
Kepler-1154 b,2.34,6.08,1314.0,0.0631,6327.0,1.43,1.26,Kepler-1154 b,0,0.23995056,0,0,1485.6306,Superterran
Kepler-1089 b,1.83,4.01,584.0,0.0497,3753.0,0.49,0.52,Kepler-1089 b,0,0.32617528,0,0,611.64204,Superterran
Kepler-1216 b,1.39,2.51,1191.0,0.0519,5743.0,0.98,0.99,Kepler-1216 b,0,0.28671129,0,0,1317.0184,Terran
Kepler-1215 b,1.22,1.98,1046.0,0.0528,5616.0,0.93,0.95,Kepler-1215 b,0,0.29536986,0,0,1127.4793,Terran
Kepler-1117 b,1.11,1.41,938.0,0.05485,5612.0,0.93,0.95,Kepler-1117 b,0,0.29894983,0,0,1082.254,Terran
Kepler-1156 b,1.32,2.3,787.0,0.09704,5778.0,1.0,1.0,Kepler-1156 b,0,0.30219825,0,0,877.4701,Terran
Kepler-1092 b,2.07,4.94,508.0,0.2996,5862.0,1.0,0.99,Kepler-1092 b,0,0.3400804,0,0,555.46234,Superterran
Kepler-1093 b,1.95,4.46,776.0,0.17543,6166.0,1.2,1.13,Kepler-1093 b,0,0.27024276,0,0,913.32547,Superterran
Kepler-1210 b,1.7,3.53,856.0,0.0753,5568.0,0.92,0.94,Kepler-1210 b,0,0.28036227,0,0,962.22809,Superterran
Kepler-1212 b,2.14,5.22,795.0,0.1082,6051.0,1.15,1.1,Kepler-1212 b,0,0.25723052,0,0,987.55636,Superterran
Kepler-1120 b,1.38,2.48,1027.0,0.0369,4904.0,0.74,0.78,Kepler-1120 b,0,0.29126117,0,0,1067.6093,Terran
Kepler-1159 b,2.37,6.21,677.0,0.1603,6217.0,1.28,1.19,Kepler-1159 b,0,0.25339879,0,0,853.01911,Superterran
Kepler-1160 b,2.14,5.22,839.0,0.0755,5519.0,0.89,0.92,Kepler-1160 b,0,0.2641944,0,0,859.41325,Superterran
Kepler-1096 b,1.24,2.07,794.0,0.034,4306.0,0.63,0.66,Kepler-1096 b,0,0.30000182,0,0,962.02435,Terran
Kepler-1214 b,2.36,6.17,591.0,0.128,5130.0,0.8,0.85,Kepler-1214 b,0,0.29086736,0,0,631.78678,Superterran
Kepler-1122 b,2.04,4.82,526.0,0.2315,5544.0,0.89,0.92,Kepler-1122 b,0,0.31215849,0,0,618.58591,Superterran
Kepler-1124 b,1.28,2.18,621.0,0.0305,3658.0,0.34,0.35,Kepler-1124 b,0,0.31451613,0,0,769.17578,Terran
Kepler-1161 b,2.13,5.18,485.0,0.0784,4253.0,0.57,0.59,Kepler-1161 b,0,0.28389141,0,0,705.53326,Superterran
Kepler-1098 b,1.3,2.24,1319.0,0.0358,5794.0,0.99,0.99,Kepler-1098 b,0,0.28815442,0,0,1664.3092,Terran
Kepler-1046 b,1.71,3.57,786.0,0.11858,5913.0,1.04,1.04,Kepler-1046 b,0,0.28490745,0,0,873.75584,Superterran
Kepler-1125 b,1.84,4.04,778.0,0.1348,5683.0,0.94,0.95,Kepler-1125 b,0,0.26814234,0,0,1137.1836,Superterran
Kepler-1166 b,1.69,3.5,486.0,0.1975,5446.0,0.86,0.9,Kepler-1166 b,0,0.35959624,0,0,558.65279,Superterran
Kepler-1164 b,1.12,1.46,936.0,0.04635,5183.0,0.79,0.85,Kepler-1164 b,0,0.2991129,0,0,1069.5902,Terran
Kepler-1100 b,1.75,3.71,1000.0,0.06745,6247.0,1.34,1.21,Kepler-1100 b,0,0.2722588,0,0,1157.1708,Superterran
Kepler-1127 b,1.96,4.5,994.0,0.0556,5664.0,0.95,0.97,Kepler-1127 b,0,0.26413776,0,0,1051.0857,Superterran
Kepler-1073 b,2.3,5.9,905.0,0.0805,5792.0,1.0,1.0,Kepler-1073 b,0,0.24866394,0,0,1008.1556,Superterran
Kepler-1169 b,0.94,0.779,1125.0,0.06931,6191.0,1.23,1.24,Kepler-1169 b,0,0.29643133,0,0,1256.3262,Terran
Kepler-1106 b,1.65,3.36,2199.0,0.0239,6104.0,1.17,1.11,Kepler-1106 b,0,0.27247659,0,0,2039.2786,Superterran
Kepler-1037 b,1.28,2.18,1650.0,0.0198,5105.0,0.78,0.82,Kepler-1037 b,0,0.28912314,0,0,1579.7666,Terran
Kepler-1131 b,1.59,3.15,1159.0,0.0459,5851.0,1.04,1.03,Kepler-1131 b,0,0.27786973,0,0,1321.354,Terran
Kepler-1132 b,2.35,6.12,384.0,0.2881,5298.0,0.83,0.87,Kepler-1132 b,0,0.44764116,0,0,431.17532,Superterran
Kepler-1108 b,1.46,2.73,1063.0,0.0511,5406.0,0.84,0.88,Kepler-1108 b,0,0.28718008,0,0,1097.0213,Terran
Kepler-1109 b,2.19,5.43,787.0,0.2466,5893.0,1.06,1.05,Kepler-1109 b,0,0.33396012,0,0,554.53503,Superterran
Kepler-994 b,1.6,3.19,957.0,0.0177,3934.0,0.54,0.56,Kepler-994 b,0,0.28022791,0,0,1122.5066,Terran
Kepler-1133 b,1.97,4.54,703.0,0.0983,5569.0,0.9,0.93,Kepler-1133 b,0,0.2768468,0,0,813.10899,Superterran
Kepler-1173 b,0.89,0.64,1650.0,0.0156,5252.0,0.82,0.86,Kepler-1173 b,0,0.29264349,0,0,1787.4162,Terran
Kepler-1111 b,2.0,4.66,938.0,0.0872,6077.0,1.15,1.1,Kepler-1111 b,0,0.26706672,0,0,925.05441,Superterran
Kepler-1049 b,0.95,0.809,625.0,0.0349,3864.0,0.49,0.51,Kepler-1049 b,0,0.31603719,0,0,798.9375,Terran
Kepler-1135 b,1.85,4.08,451.0,0.3436,5656.0,0.94,0.96,Kepler-1135 b,0,0.31798378,0,0,631.17377,Superterran
Kepler-1174 b,1.59,3.15,1156.0,0.0732,5936.0,1.04,1.04,Kepler-1174 b,0,0.27683378,0,0,1463.5918,Terran
Kepler-508 b,1.64,3.33,710.0,0.17274,6025.0,1.25,1.16,Kepler-508 b,0,0.29400624,0,0,809.18787,Superterran
Kepler-954 b,2.32,5.99,545.0,0.1202,4990.0,0.76,0.82,Kepler-954 b,0,0.30349949,0,0,602.53811,Superterran
Kepler-1050 b,1.6,3.19,1039.0,0.12353,6010.0,1.13,1.09,Kepler-1050 b,0,0.29472444,0,0,821.37817,Terran
Kepler-1136 b,1.64,3.33,922.0,0.0299,4512.0,0.68,0.72,Kepler-1136 b,0,0.28111218,0,0,1018.216,Superterran
Kepler-1177 b,1.9,4.27,377.0,0.4301,5712.0,0.97,0.98,Kepler-1177 b,0,0.36364652,0,0,534.12241,Superterran
Kepler-1075 b,1.42,2.6,818.0,0.0208,3959.0,0.54,0.56,Kepler-1075 b,0,0.2900978,0,0,1051.0996,Terran
Kepler-1186 b,2.23,5.6,724.0,0.1281,5635.0,0.93,0.95,Kepler-1186 b,0,0.26177962,0,0,833.97101,Superterran
Kepler-1188 b,2.08,4.98,775.0,0.135,5913.0,1.06,1.04,Kepler-1188 b,0,0.26033136,0,0,984.59729,Superterran
Kepler-1277 b,1.6,3.19,496.0,0.21857,5578.0,0.92,0.94,Kepler-1277 b,0,0.37491732,0,0,542.42854,Terran
Kepler-1276 b,1.19,1.81,886.0,0.10863,6188.0,1.21,1.14,Kepler-1276 b,0,0.29992554,0,0,997.3053,Terran
Kepler-1323 b,1.52,2.92,2291.0,0.01911,6169.0,1.4,1.18,Kepler-1323 b,0,0.27825198,0,0,2466.9414,Terran
Kepler-1322 b,1.61,3.22,1666.0,0.0183,5488.0,0.87,0.9,Kepler-1322 b,0,0.27441937,0,0,2006.55,Superterran
Kepler-1368 b,1.65,3.36,2085.0,0.0153,5906.0,1.08,1.07,Kepler-1368 b,0,0.27221863,0,0,2395.1339,Superterran
Kepler-1236 b,2.14,5.22,480.0,0.1803,5337.0,0.82,0.86,Kepler-1236 b,0,0.34276709,0,0,544.72544,Superterran
Kepler-1280 b,1.87,4.16,757.0,0.33982,6227.0,1.32,1.2,Kepler-1280 b,0,0.30073909,0,0,689.89615,Superterran
Kepler-1279 b,1.75,3.71,738.0,0.1785,6221.0,1.33,1.21,Kepler-1279 b,0,0.27440254,0,0,1060.9195,Superterran
Kepler-1281 b,1.64,3.33,1123.0,0.0415,5353.0,0.83,0.87,Kepler-1281 b,0,0.27703195,0,0,1193.7173,Superterran
Kepler-1327 b,1.8,3.89,831.0,0.11151,5885.0,1.03,1.02,Kepler-1327 b,0,0.28196101,0,0,852.87066,Superterran
Kepler-1372 b,1.27,2.15,1655.0,0.024,5677.0,0.97,0.98,Kepler-1372 b,0,0.28869534,0,0,1869.9065,Terran
Kepler-1283 b,1.91,4.31,764.0,0.1062,6175.0,1.25,1.16,Kepler-1283 b,0,0.2609237,0,0,1505.266,Superterran
Kepler-1330 b,1.65,3.36,879.0,0.0889,5608.0,0.94,0.97,Kepler-1330 b,0,0.27599043,0,0,1233.0328,Superterran
Kepler-1373 b,1.16,1.65,1887.0,0.02598,6299.0,1.33,1.22,Kepler-1373 b,0,0.29109492,0,0,2887.4724,Terran
Kepler-1374 b,2.29,5.86,737.0,0.0918,5323.0,0.81,0.85,Kepler-1374 b,0,0.26580437,0,0,768.25285,Superterran
Kepler-1287 b,1.54,2.99,796.0,0.0976,5715.0,0.94,0.96,Kepler-1287 b,0,0.29314158,0,0,873.87761,Terran
Kepler-1332 b,1.37,2.45,728.0,0.09915,5581.0,0.9,0.95,Kepler-1332 b,0,0.30269974,0,0,846.71463,Terran
Kepler-528 b,2.08,4.98,708.0,0.14219,5807.0,1.06,1.01,Kepler-528 b,0,0.26881796,0,0,839.40205,Superterran
Kepler-1376 b,1.05,1.16,1042.0,0.0598,5659.0,0.97,0.98,Kepler-1376 b,0,0.29861167,0,0,1129.3406,Terran
Kepler-1289 b,1.52,2.92,1113.0,0.0785,6080.0,1.17,1.1,Kepler-1289 b,0,0.28387449,0,0,1125.8763,Terran
Kepler-1335 b,1.45,2.7,809.0,0.0615,4903.0,0.74,0.77,Kepler-1335 b,0,0.29968599,0,0,842.82607,Terran
Kepler-1334 b,2.29,5.86,710.0,0.1229,5614.0,0.91,0.94,Kepler-1334 b,0,0.25883003,0,0,833.96837,Superterran
Kepler-1377 b,1.25,2.1,1873.0,0.0153,5218.0,0.82,0.86,Kepler-1377 b,0,0.28918746,0,0,1964.8518,Terran
Kepler-1378 b,2.2,5.48,525.0,0.0885,4407.0,0.67,0.7,Kepler-1378 b,0,0.32223956,0,0,575.04772,Superterran
