pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbper,pl_orbeccen,pl_orbsmax,pl_insol,st_teff,st_rad,st_mass,st_met,P_NAME,P_HABITABLE,P_ESI,P_HABZONE_CON,P_HABZONE_OPT,P_TEMP_SURF,P_TYPE
Kepler-291 c,1.88,4.19,1035.0,5.700786,0.0,0.065,332.737,6002.0,1.016,1.023,0.23,Kepler-291 c,0,0.26545407,0,0,1175.4897,Superterran
Kepler-1177 b,1.9,4.27,377.0,106.247547,0.0,0.4301,11.862,5712.0,0.97,0.98,0.02,Kepler-1177 b,0,0.36364652,0,0,534.12241,Superterran
Kepler-653 b,1.95,4.46,819.0,14.70748976,0.0,0.11945,90.384,5665.0,1.19,1.02,0.23,Kepler-653 b,0,0.27162378,0,0,890.48877,Superterran
Kepler-1909 b,1.09217411,1.33,1031.0,2.391609907,0.0,0.0306,266.01,4935.0,0.685,0.663,-0.42,Kepler-1909 b,0,0.29717579,0,0,1180.4968,Terran
Kepler-1381 b,2.25,5.69,649.0,25.3842686,0.0,0.1728,29.701,5747.0,0.94,0.96,-0.1,Kepler-1381 b,0,0.29179618,0,0,646.99906,Superterran
Kepler-1395 b,0.8,0.437,1311.0,3.78470649,0.0,0.04974,730.531,6138.0,1.23,1.17,0.12,Kepler-1395 b,0,0.29035201,0,0,1518.1408,Subterran
TOI-836 b,1.704,4.53,871.0,3.81673,0.053,0.0422,78.838,4552.0,0.665,0.678,-0.284,TOI-836 b,0,0.28643901,0,0,856.92535,Superterran
Kepler-1363 b,1.25,2.1,988.0,2.94194094,0.0,0.0363,191.919,4839.0,0.72,0.76,-0.09,Kepler-1363 b,0,0.29632611,0,0,1053.1063,Terran
Kepler-78 b,1.201,1.68,2223.0,0.35500745,0.0,0.00901,4070.0,5058.0,0.7475,0.779,-0.18,Kepler-78 b,0,0.2903106,0,0,2275.4281,Terran
Kepler-1859 c,1.66,3.39,1327.0,3.59645081,0.0,0.0473,732.82,5887.0,1.235,1.09,0.16,Kepler-1859 c,0,0.27360277,0,0,1445.423,Superterran
TOI-2257 b,2.194,5.45,256.0,35.189346,0.496,0.145,0.6703,3430.0,0.313,0.328,-0.27,TOI-2257 b,2,0.71601979,1,1,253.70072,Superterran
Kepler-113 b,1.82,11.7,775.0,4.754,0.0,0.05123,105.333,4725.0,0.69,0.75,0.05,Kepler-113 b,0,0.27687123,0,0,912.67465,Superterran
Kepler-124 d,1.11,1.41,428.0,30.950851,0.0,0.17,10.499,4984.0,0.636,0.706,-0.46,Kepler-124 d,0,0.40218939,0,0,533.2748,Terran
Kepler-1590 b,1.14,1.55,1020.0,7.61760804,0.0,0.07116,171.478,6053.0,1.16,1.11,0.03,Kepler-1590 b,0,0.29861904,0,0,1073.6602,Terran
Kepler-1168 b,2.5,6.8,379.0,55.8226539,0.0,0.2663,4.107,5157.0,0.82,0.87,0.13,Kepler-1168 b,0,0.47139058,0,0,410.90359,Superterran
Kepler-1749 b,1.61301783,3.23,420.0,14.53409958,0.0,0.0956,7.34,3957.0,0.553,0.551,-0.16,Kepler-1749 b,0,0.37692318,0,0,538.51347,Superterran
Kepler-141 c,1.41,2.57,738.0,7.010606,0.0,0.067,77.412,4910.0,0.787,0.878,0.2643,Kepler-141 c,0,0.29998811,0,0,859.78155,Terran
Kepler-1537 b,1.18,1.76,1800.0,1.444453798,0.0,0.0245,713.168,5079.0,0.77,0.81,-0.08,Kepler-1537 b,0,0.29272399,0,0,1440.7628,Terran
Kepler-144 b,1.33,2.33,1253.0,5.885273,0.0,0.066,426.719,6075.0,1.235,1.154,-0.1848,Kepler-144 b,0,0.28901536,0,0,1317.2056,Terran
Kepler-220 e,1.33,2.33,341.0,45.902733,0.0,0.226,4.274,4632.0,0.666,0.729,-0.1738,Kepler-220 e,0,0.5571803,0,0,410.08256,Terran
Kepler-832 b,2.06,4.9,965.0,7.1396941,0.0,0.075,256.828,5596.0,0.9,0.92,-0.08,Kepler-832 b,0,0.25803369,0,0,1093.6916,Superterran
Kepler-171 d,1.89,4.23,497.0,39.595519,0.0,0.223,15.103,5642.0,0.839,0.978,0.17,Kepler-171 d,0,0.33579173,0,0,582.13417,Superterran
Kepler-1276 b,1.19,1.81,886.0,12.5720095,0.0,0.10863,139.77,6188.0,1.21,1.14,-0.02,Kepler-1276 b,0,0.29992554,0,0,997.3053,Terran
Kepler-176 b,1.43,290.537,841.0,5.433074,0.0,0.058,123.802,5232.0,0.891,0.86,0.13,Kepler-176 b,0,0.29368041,0,0,946.69814,Terran
TOI-1685 b,1.421,3.07,1000.0,0.66913923,0.0,0.01164,213.0,3470.0,0.462,0.466,0.01,TOI-1685 b,0,0.27552783,0,0,1116.2281,Superterran
Kepler-185 b,1.17,1.71,1237.0,1.6329,0.0,0.026,475.507,5208.0,0.806,0.763,-0.14,Kepler-185 b,0,0.29376191,0,0,1334.8696,Terran
Kepler-330 b,1.35,2.39,714.0,8.25978,0.0,0.075,66.578,5117.0,0.722,0.848,0.16,Kepler-330 b,0,0.30652348,0,0,814.50713,Terran
Kepler-1425 b,0.94,0.779,676.0,14.4541302,0.0,0.11435,216.405,5718.0,0.95,0.97,-0.03,Kepler-1425 b,0,0.29862016,0,0,1122.8632,Terran
Kepler-1613 b,2.08,4.98,1926.0,1.5184299,0.0,0.02755,6797.623,6005.0,1.12,1.08,0.01,Kepler-1613 b,0,0.25089603,0,0,2556.3691,Superterran
Kepler-218 b,1.48,2.79,1156.0,3.619337,0.0,0.046,460.656,5502.0,1.063,1.019,0.37,Kepler-218 b,0,0.28264207,0,0,1348.3313,Terran
Kepler-1643 b,2.32,5.99,799.0,5.342657,0.0,0.0531,137.753,4916.0,0.855,0.845,-0.01,Kepler-1643 b,0,0.24993616,0,0,951.43311,Superterran
K2-229 b,1.0,2.55,1818.0,0.584216,0.0,0.0131,2290.0,5315.0,0.79,0.87,-0.09,K2-229 b,0,0.29348735,0,0,2009.2773,Terran
K2-147 b,1.47286006,2.77,1077.0,0.961939,0.38,0.01575,200.1,3690.0,0.578,0.563,-0.02,K2-147 b,0,0.29121804,0,0,1084.4935,Subterran
Kepler-296 d,2.09,5.02,403.0,19.850291,0.33,0.118,2.9,3740.0,0.48,0.498,-0.08,Kepler-296 d,0,0.62067996,0,0,348.89012,Superterran
K2-21 c,2.49,6.76,420.0,15.50192,0.21,0.107,5.1,4222.06,0.646783,0.676023,-0.11,K2-21 c,0,0.35578499,0,0,497.47619,Superterran
Kepler-320 c,1.37,2.45,1002.0,17.934937,0.0,0.142,101.619,6435.0,1.108,1.072,-0.1228,Kepler-320 c,0,0.2961336,0,0,946.85036,Terran
TOI-411 b,1.362,13.71,1241.0,4.040295,0.126,0.05727,495.139,6169.0,1.117,1.098,-0.08,TOI-411 b,0,0.28744213,0,0,1354.5005,Terran
HD 136352 b,1.664,4.72,905.0,11.57797,0.0,0.0964,111.6,5664.0,1.058,0.87,-0.24,HD 136352 b,0,0.28343488,0,0,935.16233,Superterran
Kepler-138 e,0.797,0.43,292.0,38.23,0.112,0.1803,1.73,3841.0,0.535,0.535,-0.18,Kepler-138 e,0,0.79424968,0,0,329.29568,Subterran
K2-4 b,2.1,5.06,563.0,10.003417,0.08,0.078,15.6,4014.73,0.569359,0.635026,-0.12,K2-4 b,0,0.3126325,0,0,608.07088,Superterran
Kepler-1869 b,1.11955354,1.46,865.0,8.167360306,0.0,0.07976,138.5,5808.0,0.902,0.987,-0.06,Kepler-1869 b,0,0.30160431,0,0,993.88762,Terran
Kepler-1863 b,2.26309256,5.74,508.0,44.99760056,0.0,0.23678,41.5,5871.0,0.983,1.097,0.21,Kepler-1863 b,0,0.27432687,0,0,720.65942,Superterran
Kepler-190 b,1.56,3.05,1166.0,2.019999,0.0,0.03,417.238,5106.0,0.795,0.834,0.06,Kepler-190 b,0,0.27959642,0,0,1288.5904,Terran
Kepler-1870 b,2.10143764,5.07,1046.0,3.606940031,0.0,0.0452,287.6,5508.0,0.84,0.955,0.07,Kepler-1870 b,0,0.25423158,0,0,1186.7969,Superterran
Kepler-1345 b,2.36,6.17,693.0,44.6169557,0.0,0.26412,68.469,6449.0,1.55,1.32,0.04,Kepler-1345 b,0,0.25536954,0,0,834.71482,Superterran
Kepler-398 c,1.01,1.01,536.0,11.419412,0.0,0.087,20.556,4493.0,0.613,0.649,0.0528,Kepler-398 c,0,0.35892028,0,0,611.52736,Terran
Kepler-1877 b,0.624086,0.179,1278.0,2.377569914,0.0,0.03472,691.1,5615.0,0.936,1.022,0.24,Kepler-1877 b,0,0.27621204,0,0,1469.0006,Subterran
Kepler-968 c,1.69,3.5,644.0,5.709404918,0.0,0.052,58.15,4598.0,0.7,0.76,0.13,Kepler-968 c,0,0.2911126,0,0,813.15596,Superterran
Kepler-953 c,1.19,1.81,873.0,9.10967112,0.0,0.0862,121.04,5416.0,0.99,0.95,0.26,Kepler-953 c,0,0.30387174,0,0,915.00167,Terran
Kepler-758 d,2.12,5.14,843.0,20.4966197,0.0,0.1527,173.171,6228.0,1.42,1.16,-0.1,Kepler-758 d,0,0.2562883,0,0,1045.7822,Superterran
Kepler-1213 b,1.19,1.81,1156.0,5.34982412,0.0,0.06026,595.424,6050.0,1.21,1.14,0.13,Kepler-1213 b,0,0.29252119,0,0,1433.1401,Terran
Kepler-164 d,2.45,6.57,637.0,28.986769,0.0,0.187,35.89,5888.0,1.148,1.036,0.0,Kepler-164 d,0,0.26706089,0,0,709.99406,Superterran
Kepler-1592 b,1.54,2.99,1202.0,3.05710069,0.0,0.04,1918.34,6213.0,1.28,1.18,0.04,Kepler-1592 b,0,0.27777824,0,0,1925.9523,Terran
Kepler-1133 b,1.97,4.54,703.0,11.55562343,0.0,0.0983,55.758,5569.0,0.9,0.93,-0.02,Kepler-1133 b,0,0.2768468,0,0,813.10899,Superterran
Kepler-1633 b,1.58,3.12,925.0,186.404271,0.0,0.3875,26.258,6256.0,1.32,1.2,0.02,Kepler-1633 b,0,0.32044485,0,0,670.33156,Terran
Kepler-1491 b,1.51,2.89,821.0,16.5861762,0.0,0.127,138.108,5728.0,0.99,1.0,0.06,Kepler-1491 b,0,0.28824226,0,0,990.31569,Terran
Kepler-1573 b,1.2,1.87,1379.0,2.6157554,0.0,0.0364,1343.114,5808.0,1.0,1.01,0.02,Kepler-1573 b,0,0.2912407,0,0,1661.9763,Terran
Kepler-162 b,1.26,2.13,961.0,6.919798,0.0,0.069,305.946,5816.0,0.958,1.053,0.1,Kepler-162 b,0,0.29289473,0,0,1197.4323,Terran
TOI-1260 b,2.41,8.56,871.0,3.127463,0.0,0.0367,95.58,4227.0,0.672,0.679,-0.1,TOI-1260 b,0,0.24829987,0,0,900.20721,Superterran
HR 858 d,2.001,7.1,1061.0,11.230511,0.0,0.1046,217.0,6354.0,1.258,1.204,0.025,HR 858 d,0,0.25225262,0,0,1105.9012,Superterran
Kepler-1069 b,1.6,3.19,823.0,23.8990296,0.0,0.16587,78.175,5722.0,0.98,0.99,0.04,Kepler-1069 b,0,0.29071414,0,0,868.21157,Terran
GJ 486 b,1.289,2.77,696.3,1.46712127,0.00086,0.01714,39.2,3317.0,0.3243,0.312,-0.15,GJ 486 b,0,0.3206508,0,0,724.57454,Terran
Kepler-249 b,1.09,1.32,554.0,3.306539,0.0,0.035,24.26,3568.0,0.482,0.510238,-0.34,Kepler-249 b,0,0.34434494,0,0,650.34155,Terran
Kepler-306 e,2.27,5.77,390.0,44.840975,0.0,0.227,6.185,4954.0,0.719,0.75,-0.13,Kepler-306 e,0,0.41122473,0,0,460.95931,Superterran
Kepler-114 b,1.26,1.09,586.0,5.188549,0.0,0.053,92.535,4605.0,0.667,0.77,0.2291,Kepler-114 b,0,0.30707733,0,0,842.4373,Terran
Kepler-1986 b,1.89,4.23,579.0,19.5489666,0.0,0.1307,26.62,5549.0,0.732,0.776,-0.54,Kepler-1986 b,0,0.31687209,0,0,628.11292,Superterran
Kepler-382 b,1.32,2.3,1166.0,5.262155,0.0,0.055,381.465,5600.0,0.945,1.002,0.082,Kepler-382 b,0,0.28921987,0,0,1334.2714,Terran
Kepler-851 b,1.68,3.46,900.0,8.50699658,0.0,0.0802,103.828,5455.0,0.85,0.89,-0.07,Kepler-851 b,0,0.2868092,0,0,868.13714,Superterran
Kepler-616 b,2.43,6.48,860.0,9.99761851,0.0,0.0927,129.18,5753.0,0.97,0.98,-0.02,Kepler-616 b,0,0.24820246,0,0,886.41206,Superterran
Kepler-1364 b,2.15,5.27,1299.0,13.32196237,0.0,0.1284,672.06,6805.0,1.79,1.49,0.04,Kepler-1364 b,0,0.25076931,0,0,1266.6103,Superterran
Kepler-1418 b,1.66,3.39,419.0,22.4764425,0.0,0.131,7.29,4770.0,0.72,0.77,0.0,Kepler-1418 b,0,0.36190761,0,0,557.55777,Superterran
Kepler-1825 b,1.42200732,2.61,1520.0,1.025869966,0.0,0.0187,1264.7,5123.0,0.847,0.828,0.14,Kepler-1825 b,0,0.28389665,0,0,1548.8334,Terran
Kepler-390 c,0.79,0.418,630.0,13.060022,0.0,0.101,41.351,5166.0,0.776,0.787,-0.0443,Kepler-390 c,0,0.31953565,0,0,739.2049,Subterran
Kepler-796 b,1.3,2.24,1109.0,6.40087618,0.0,0.07317,962.264,5475.0,1.09,0.93,0.09,Kepler-796 b,0,0.28854807,0,0,1554.1629,Terran
Kepler-347 c,1.75,3.71,705.0,27.320871,0.0,0.183,65.707,6088.0,1.005,0.922,-0.14,Kepler-347 c,0,0.28752281,0,0,818.84175,Superterran
Kepler-32 f,0.82,969.228,1026.0,0.74296,0.0,0.013,349.645,3900.0,0.53,0.58,0.0,Kepler-32 f,0,0.29408682,0,0,1199.3718,Terran
Kepler-992 b,1.62,3.26,510.0,20.16034462,0.0,0.13372,15.291,4944.0,0.74,0.8,-0.04,Kepler-992 b,0,0.35898981,0,0,566.28523,Superterran
Kepler-1302 b,1.43,2.63,778.0,8.83922659,0.0,0.0795,58.344,5236.0,0.82,0.86,0.04,Kepler-1302 b,0,0.3072202,0,0,779.81567,Terran
Kepler-1067 c,1.74682428,3.7,973.0,5.425839901,0.0,0.06069,190.8,5594.0,0.934,0.981,0.16,Kepler-1067 c,0,0.27409248,0,0,1078.2967,Superterran
Kepler-1620 b,1.61,3.22,428.0,101.951829,0.0,0.4322,7.92,6157.0,1.23,1.15,0.03,Kepler-1620 b,0,0.39283057,0,0,518.00403,Superterran
Kepler-1092 b,2.07,4.94,508.0,58.6017925,0.0,0.2996,17.016,5862.0,1.0,0.99,-0.09,Kepler-1092 b,0,0.3400804,0,0,555.46234,Superterran
Kepler-1814 b,2.36961357,6.21,1022.0,2.935359955,0.0,0.03765,216.9,4922.0,0.823,0.79,0.2,Kepler-1814 b,0,0.2424489,0,0,1116.1911,Superterran
Kepler-1428 b,1.64,3.33,1049.0,10.67607169,0.0,0.11051,817.579,6184.0,1.36,1.28,0.35,Kepler-1428 b,0,0.27416284,0,0,1522.2204,Superterran
Kepler-332 d,1.18,1.76,427.0,34.21154,0.0,0.189,7.253,4955.0,0.72,0.743,-0.13,Kepler-332 d,0,0.46019872,0,0,472.81867,Terran
Kepler-1073 b,2.3,5.9,905.0,8.67888593,0.0,0.0805,128.55,5792.0,1.0,1.0,0.0,Kepler-1073 b,0,0.24866394,0,0,1008.1556,Superterran
Kepler-440 b,1.86,4.12,229.0,101.11141,0.34,0.242,1.2,4134.0,0.559,0.575,-0.3,Kepler-440 b,2,0.75260263,0,1,307.80693,Superterran
Kepler-334 d,1.41,2.57,656.0,25.09849,0.0,0.168,39.475,5828.0,1.068,1.022,-0.012,Kepler-334 d,0,0.31646108,0,0,724.88795,Terran
Kepler-69 c,1.71,3.57,299.0,242.4613,0.14,0.64,2.687,5638.0,0.93,0.81,-0.29,Kepler-69 c,0,0.70366857,0,0,339.66495,Superterran
Kepler-477 b,2.07,4.94,649.0,11.11990653,0.0,0.0911,38.71,5240.0,0.79,0.87,-0.04,Kepler-477 b,0,0.27672114,0,0,769.42507,Superterran
Kepler-1037 b,1.28,2.18,1650.0,1.063788673,0.0,0.0198,1015.434,5105.0,0.78,0.82,-0.03,Kepler-1037 b,0,0.28912314,0,0,1579.7666,Terran
Kepler-520 b,1.66,3.39,711.0,19.67416124,0.0,0.14628,59.77,6112.0,1.09,1.1,-0.03,Kepler-520 b,0,0.28018861,0,0,1016.8205,Superterran
Kepler-402 b,1.22,1.98,1311.0,4.028751,0.0,0.051,619.844,6090.0,1.264,1.072,-0.08,Kepler-402 b,0,0.29171951,0,0,1431.8266,Terran
Kepler-132 b,1.21,1.92,1082.0,6.178196,0.0,0.067,284.8,6003.0,1.178,0.929,-0.2159,Kepler-132 b,0,0.29358514,0,0,1254.9838,Terran
Kepler-1130 d,0.64472273,0.202,981.0,4.272250175,0.0,0.05068,221.4,5450.0,0.842,0.944,0.1,Kepler-1130 d,0,0.28303826,0,0,1100.5616,Subterran
Kepler-54 c,1.23,0.7,395.0,12.0717249,0.0,0.0809,3.07,3705.0,0.5,0.51,-0.27,Kepler-54 c,0,0.45170022,0,0,478.30097,Terran
Kepler-324 b,1.14,2414.4,935.0,4.385315,0.0,0.05,194.34,5194.0,0.84,0.901,0.18,Kepler-324 b,0,0.29851543,0,0,1077.5577,Terran
WASP-47 e,1.83,9.0,1992.0,0.78961,0.0,0.01673,3740.0,5565.0,1.156,1.058,0.43,WASP-47 e,0,0.26455436,0,0,2265.4429,Superterran
Kepler-1070 b,1.73,3.64,1101.0,6.2216147,0.0,0.06753,380.134,6261.0,1.32,1.21,0.03,Kepler-1070 b,0,0.27144469,0,0,1287.6828,Superterran
Kepler-1558 b,0.68,0.244,1019.0,3.50470358,0.0,0.04278,189.886,5101.0,0.79,0.83,0.0,Kepler-1558 b,0,0.2875055,0,0,1066.1505,Subterran
Kepler-691 b,2.09,5.02,460.0,8.114379,0.0,0.0649,12.995,3715.0,0.5,0.53,0.04,Kepler-691 b,0,0.3536337,0,0,532.78645,Superterran
Kepler-1435 b,0.86,0.566,1331.0,4.45343281,0.0,0.05456,893.886,6356.0,1.32,1.21,-0.03,Kepler-1435 b,0,0.29232269,0,0,1611.867,Terran
HD 23472 f,1.137,0.77,630.0,12.1621839,0.07,0.0906,26.3,4684.0,0.71,0.67,-0.2,HD 23472 f,0,0.33854022,0,0,666.77337,Terran
Kepler-1864 b,0.75408365,0.353,1156.0,3.881510019,0.0,0.049,427.6,5854.0,0.979,1.03,0.06,Kepler-1864 b,0,0.28907817,0,0,1324.9992,Subterran
Kepler-246 c,1.5,2.86,667.0,11.187161,0.0,0.095,43.208,5206.0,0.831,0.853,0.2,Kepler-246 c,0,0.3105139,0,0,735.89138,Terran
Kepler-1614 b,1.49,2.83,981.0,3.9466141,0.0,0.0471,276.373,5121.0,0.76,0.79,-0.17,Kepler-1614 b,0,0.2850525,0,0,1134.1358,Terran
Kepler-1880 b,2.11686218,5.13,606.0,6.309219837,0.0,0.054,31.73,4380.0,0.53,0.524,-0.92,Kepler-1880 b,0,0.27088822,0,0,798.41491,Superterran
Kepler-217 d,1.32,2.3,1574.0,3.88689525,0.0,0.0534,2099.752,6341.0,1.76,1.37,0.09,Kepler-217 d,0,0.28682781,0,0,1975.9677,Terran
Kepler-331 c,1.84,4.04,425.0,17.28111,0.0,0.105,13.888,4347.0,0.492,0.653,0.1179,Kepler-331 c,0,0.34733666,0,0,565.36754,Superterran
Kepler-62 f,1.41,35.0,208.0,267.291,0.0,0.718,0.5,4925.0,0.64,0.69,-0.37,Kepler-62 f,1,0.67871408,1,1,229.80702,Terran
Kepler-1516 b,1.75,3.71,967.0,7.25931979,0.0,0.0718,615.253,5904.0,1.07,1.04,0.03,Kepler-1516 b,0,0.26958128,0,0,1387.9164,Superterran
Kepler-1157 b,1.09,1.32,732.0,4.45743164,0.0,0.0448,95.443,4679.0,0.71,0.76,0.05,Kepler-1157 b,0,0.30552888,0,0,921.58737,Terran
Kepler-887 c,1.13,1.51,1089.0,7.63846023,0.0,0.0801,407.977,6194.0,1.29,1.19,0.08,Kepler-887 c,0,0.29478103,0,0,1317.3354,Terran
Kepler-226 b,1.55,24.0,1018.0,3.940997,0.0,0.047,270.402,5571.0,0.802,0.904,0.09,Kepler-226 b,0,0.28190623,0,0,1156.4493,Terran
Kepler-274 b,1.54,2.99,961.0,11.634788,0.0,0.101,147.812,6023.0,1.007,0.883,-0.2112,Kepler-274 b,0,0.28591372,0,0,1016.2834,Terran
Kepler-1159 b,2.37,6.21,677.0,22.70816791,0.0,0.1603,80.984,6217.0,1.28,1.19,0.04,Kepler-1159 b,0,0.25339879,0,0,853.01911,Superterran
Kepler-1071 b,2.38,6.26,814.0,6.1799844,0.0,0.0629,45.12,5215.0,0.81,0.86,0.01,Kepler-1071 b,0,0.24631891,0,0,968.80855,Superterran
Kepler-578 b,2.0,4.66,1774.0,1.616883696,0.0,0.0266,496.898,5334.0,0.83,0.87,-0.03,Kepler-578 b,0,0.25670306,0,0,1452.8966,Superterran
Kepler-231 c,1.93,24.1,393.0,19.271566,0.0,0.114,6.267,3767.0,0.49,0.58,-0.1,Kepler-231 c,0,0.4224692,0,0,469.32436,Superterran
Kepler-58 e,1.61,597.796,1212.0,4.45814897,0.0,0.0533,511.6,6100.0,1.083,1.017,-0.12,Kepler-58 e,0,0.27777423,0,0,1243.2599,Superterran
Kepler-1489 b,1.77,3.78,400.0,82.294751,0.0,0.3679,11.893,5655.0,0.9,0.93,-0.13,Kepler-1489 b,0,0.37302953,0,0,531.5702,Superterran
Kepler-1361 b,0.86,0.566,1061.0,3.57554956,0.0,0.04304,186.069,5131.0,0.79,0.83,0.0,Kepler-1361 b,0,0.29802205,0,0,1077.5486,Terran
Kepler-328 b,2.3,28.5,602.0,34.921,0.0,0.2199,57.079,6064.0,1.06,1.15,0.08,Kepler-328 b,0,0.26265248,0,0,790.33808,Superterran
Kepler-1050 b,1.6,3.19,1039.0,15.3787546,0.0,0.12353,62.025,6010.0,1.13,1.09,0.03,Kepler-1050 b,0,0.29472444,0,0,821.37817,Terran
EPIC 229004835 b,2.332,10.4,804.0,16.141132,0.23,0.1237,69.7,5868.0,0.999,0.97,-0.12,EPIC 229004835 b,0,0.25645062,0,0,829.43836,Superterran
Kepler-1893 b,1.70557445,3.55,1194.0,4.179369926,0.0,0.0504,478.98,5633.0,1.162,0.973,0.16,Kepler-1893 b,0,0.27162343,0,0,1405.1098,Superterran
Kepler-256 c,2.15,5.27,1315.0,3.38802,0.0,0.045,457.066,5551.0,1.301,1.037,0.26,Kepler-256 c,0,0.25031768,0,0,1310.8991,Superterran
Kepler-1882 b,1.48674404,2.81,894.0,13.78730011,0.0,0.11636,122.1,5691.0,1.458,1.068,0.26,Kepler-1882 b,0,0.29003321,0,0,971.93643,Terran
Kepler-1713 b,1.71673535,3.59,900.0,18.01160049,0.0,0.14185,144.3,6477.0,1.459,1.3,0.1,Kepler-1713 b,0,0.2782512,0,0,992.92083,Superterran
Kepler-1403 b,2.14,5.22,1238.0,5.19492202,0.0,0.064,699.644,6060.0,1.15,1.11,0.03,Kepler-1403 b,0,0.25004075,0,0,1408.7552,Superterran
Kepler-1095 b,1.21,1.92,1108.0,4.27103091,0.0,0.0514,356.54,5658.0,0.92,0.94,-0.09,Kepler-1095 b,0,0.29430065,0,0,1202.8015,Terran
Kepler-751 b,2.46,6.62,679.0,17.44490636,0.0,0.1263,39.01,5387.0,0.84,0.87,-0.06,Kepler-751 b,0,0.26943625,0,0,695.38264,Superterran
Kepler-356 c,1.81,3.93,913.0,13.121632,0.0,0.115,209.368,6133.0,1.335,1.163,-0.0226,Kepler-356 c,0,0.27028851,0,0,1106.182,Superterran
Kepler-1073 c,1.64,3.33,1169.0,4.02582254,0.0,0.0483,357.082,5792.0,1.0,1.0,0.0,Kepler-1073 c,0,0.27568447,0,0,1301.5233,Superterran
Kepler-186 d,1.4,2.54,379.0,13.342996,0.0,0.0781,7.204,3788.0,0.472,0.478,-0.28,Kepler-186 d,0,0.46215771,0,0,463.82057,Terran
Kepler-1806 b,2.35560189,6.15,729.0,9.033320427,0.0,0.0813,66.89,5311.0,0.788,0.884,-0.04,Kepler-1806 b,0,0.26047444,0,0,785.47117,Superterran
HIP 41378 b,2.419,9.06,970.67,15.571893,0.0213,0.1303,148.5,6371.0,1.306,1.245,0.046,HIP 41378 b,0,0.24189803,0,0,1007.7606,Superterran
Kepler-1424 b,1.16,1.65,629.0,29.6091744,0.0,0.19068,58.6,5838.0,1.07,1.02,0.01,Kepler-1424 b,0,0.31664746,0,0,779.47526,Terran
Kepler-1987 e,1.92,4.35,643.0,8.74292005,0.0,0.0765,40.33,4769.0,0.714,0.799,0.12,Kepler-1987 e,0,0.29039161,0,0,729.61676,Superterran
Kepler-215 d,2.39,23.6,527.0,30.864423,0.0,0.185,21.404,5739.0,1.027,0.788,-0.4425,Kepler-215 d,0,0.29150162,0,0,625.30177,Superterran
Kepler-381 c,1.12,1.46,1180.0,13.391635,0.0,0.117,225.331,6152.0,1.568,1.144,-0.2016,Kepler-381 c,0,0.29765481,0,0,1130.6615,Terran
TOI-178 c,1.754,4.64,873.0,3.238486,0.00032,0.037,97.6159,4316.0,0.662,0.647,-0.23,TOI-178 c,0,0.28507703,0,0,901.72614,Superterran
Kepler-1379 b,1.3,2.24,1564.0,0.881841146,0.0,0.0171,1600.049,5188.0,0.79,0.83,-0.04,Kepler-1379 b,0,0.28793989,0,0,1744.5261,Terran
Kepler-1522 b,1.73,3.64,1374.0,1.847889171,0.0,0.0288,1513.457,5706.0,0.93,0.96,-0.07,Kepler-1522 b,0,0.26896596,0,0,1787.431,Superterran
K2-3 b,2.078,5.11,501.3,10.0546535,0.107,0.0747,10.5,3844.0,0.546,0.549,-0.157,K2-3 b,0,0.36466942,0,0,517.84943,Superterran
Kepler-240 c,2.2,102.3,696.0,7.953528,0.0,0.074,59.838,4985.0,0.739,0.868,0.41,Kepler-240 c,0,0.26855268,0,0,782.18532,Superterran
Kepler-1212 b,2.14,5.22,795.0,12.94130146,0.0,0.1082,142.096,6051.0,1.15,1.1,0.03,Kepler-1212 b,0,0.25723052,0,0,987.55636,Superterran
Kepler-1858 b,2.42168247,6.44,330.0,88.07160187,0.0,0.3575,2.79,4939.0,0.819,0.785,0.16,Kepler-1858 b,0,0.55762321,0,0,370.71273,Superterran
Kepler-1384 b,1.94,4.42,608.0,15.36262753,0.0,0.1126,32.23,4919.0,0.74,0.78,-0.06,Kepler-1384 b,0,0.31399112,0,0,628.64624,Superterran
Kepler-69 b,2.24,5.65,779.0,13.722341,0.16,0.094,123.517,5638.0,0.93,0.81,-0.29,Kepler-69 b,0,0.25710442,0,0,885.95557,Superterran
Kepler-556 b,2.24,5.65,766.0,11.72292176,0.0,0.09833,81.641,5740.0,0.98,1.0,0.03,Kepler-556 b,0,0.25667729,0,0,897.15834,Superterran
Kepler-237 b,1.41,2.57,823.0,4.715106,0.0,0.05,124.961,4861.0,0.725,0.696,0.22,Kepler-237 b,0,0.293107,0,0,977.66602,Terran
Kepler-341 e,1.99,4.62,539.0,42.473269,0.0,0.242,25.667,6012.0,1.024,0.976,0.07,Kepler-341 e,0,0.31112031,0,0,629.16976,Superterran
Kepler-1491 c,2.44,6.53,530.0,61.569765,0.0,0.3045,18.66,5626.0,1.389,0.991,0.14,Kepler-1491 c,0,0.28442707,0,0,639.56085,Superterran
Kepler-42 b,0.78,0.705944,519.0,1.2137672,0.04,0.0116,22.388,3068.0,0.17,0.13,-0.33,Kepler-42 b,0,0.36193802,0,0,591.08927,Subterran
Kepler-1488 b,1.86,4.12,650.0,39.8189932,0.0,0.24153,73.335,5820.0,1.31,1.05,0.06,Kepler-1488 b,0,0.27965379,0,0,843.7862,Superterran
